Timestamp,Location,pH,Turbidity (NTU),Temperature (°C),DO (mg/L),BOD (mg/L),Lead (mg/L),Mercury (mg/L),Arsenic (mg/L),Pollution_Level
2024-01-02 03:00:00,L2,6.893590427568301,15.605358722436865,19.44151741386641,4.625435862380896,4.539886033466699,0.014664267472001367,0.0019318831833297315,0.014687796781631408,2
2024-01-02 04:00:00,L4,7.38088461028273,13.056132944052049,21.433399793190972,3.672474989654768,5.900997921892079,0.003561877747476439,0.00043838540111381026,0.00930696041261734,2
2024-01-02 05:00:00,L4,8.719494657444661,10.840891598358587,31.96084179202968,2.6775067350024546,2.4389178702979724,0.007288199573618655,0.001624098086947583,0.017206233956865,2
2024-01-02 06:00:00,L3,6.712210980280864,1.318048856916907,29.57722884539894,5.733544967075267,7.221219974073904,0.012782312915106677,0.00040251290567236344,0.01890984832564211,2
2024-01-02 07:00:00,L4,6.714336206636797,19.385531163090484,16.907985546264214,5.857056791358735,2.5080988537405586,0.0015068625028688872,0.0004349395809890633,0.00705094999088921,2
2024-01-02 08:00:00,L4,8.08125436838412,16.074926737264207,23.57404041972867,8.727269683223257,3.7927763389409277,0.007294649736482837,0.0013554251379875079,0.011433542386825762,2
2024-01-02 09:00:00,L1,7.082762793114325,6.210029715668813,15.583395272905289,3.769909571568512,5.530106175455386,0.01074250937899573,0.0008159521861892214,0.002353602468235006,1
2024-01-02 10:00:00,L3,6.286116880289937,19.609421422497586,24.61780293206018,5.047930189347199,8.167965053711296,0.01992486741158831,0.0018637733701419752,0.0044091464314439995,2
2024-01-02 11:00:00,L5,7.083538306464427,12.236690997908282,28.24868023402136,8.467245911149528,7.655223099148546,0.00954321789618657,0.00018712937244305756,0.008562582450848122,2
2024-01-02 12:00:00,L3,5.9929995713293,11.857241835041306,17.37005247196303,8.588988885991789,6.8098092076947,0.01633952946657504,0.0010279360252108912,0.004520952960084687,2
2024-01-02 13:00:00,L5,6.117354452771782,15.087426998875877,20.777698778183314,5.076888607830146,2.4019593452215315,0.008698138972825693,0.0018378578455818112,0.017592929570379993,2
2024-01-02 14:00:00,L1,7.244287204588179,16.329510867757683,22.95673251004314,5.672992186293447,5.9234081105401994,0.015948175380132205,0.0018091861843542152,0.0035865819931524125,2
2024-01-02 15:00:00,L2,6.966239073265918,13.301332842964301,33.39062049312099,4.426287126794263,1.7870185161989691,0.011948754552240157,0.0003214931346973251,0.009385386020285293,2
2024-01-02 16:00:00,L4,8.70196065373835,2.9978670541409005,34.865100308459276,9.460439027354496,4.396268591169857,0.017743249285897728,0.0007396090231919484,0.012311135188967575,2
2024-01-02 17:00:00,L1,6.768378646908216,7.096216366892719,15.898225979912317,2.9491501259326425,4.721648772609632,0.008277756791767187,0.0012420515860929256,0.013991346209136467,2
2024-01-02 18:00:00,L4,7.532059225973152,18.59763098635797,30.22015846990784,9.46999538401176,1.3583029550117844,0.012125657954447429,0.00032719582069509035,0.007969852709666882,2
2024-01-02 19:00:00,L2,7.712925007718356,4.880004430955113,22.434481328046864,7.470931614682746,3.4658928952297465,0.012637371744314665,0.00193636412237102,0.017447431840132206,2
2024-01-02 20:00:00,L2,5.545830598059168,7.75725696483151,22.8491637245896,6.2525772214938495,9.600845205398404,0.008405920541829419,0.0018303511641680442,0.011582223446019549,2
2024-01-02 21:00:00,L1,7.822380802058487,8.925499217411822,30.085299466940455,2.261272486275967,9.582693470467206,0.002971809669380882,0.0003422308562785937,0.00907040171872726,2
2024-01-02 22:00:00,L2,6.12312588404413,9.068397299041818,33.368528642908174,5.804769534576066,4.1709434882728535,0.0019618321975554773,0.000251099367909361,0.001811192364014714,1
2024-01-02 23:00:00,L5,8.863746111143094,12.452321858643247,34.018571890050964,5.261984840021858,1.3879009805349165,0.00043176385693269873,0.00017996288078844794,0.009561444634680718,2
2024-01-03 00:00:00,L2,6.0203195471358955,18.889978836021797,26.542451720766415,3.2897504958009804,2.611854453953634,0.01748333185847977,0.001819792891432896,0.01650434889590674,2
2024-01-03 01:00:00,L4,6.951184433044583,5.193507880733847,22.142423186010056,7.251276828005255,4.529960140901862,0.004805850753550022,0.000395311381492967,0.012483549855315652,1
2024-01-03 02:00:00,L4,5.7987238382752535,2.8692768378679023,30.750981717175584,9.769207258946286,9.530017281723069,0.004308984310707185,0.000838407007803266,0.016727167847717807,2
2024-01-03 03:00:00,L4,8.989059881460815,4.350674552268778,20.020027665246005,6.497510488516201,2.270791571834664,0.014747104468478704,0.000903214217647486,0.01013322757668646,1
2024-01-03 04:00:00,L4,7.257682536159349,17.795035554080755,26.281480576670354,7.7180262115515665,7.8716425930139104,0.006468320650439096,0.0012020319779849995,0.002810003249342396,2
2024-01-03 05:00:00,L5,7.583847560620153,13.093310846776518,22.17156923049746,2.5476036205281343,1.9781428543722286,0.010170289378995548,0.00015275333405737567,0.0007659769937996808,2
2024-01-03 06:00:00,L3,5.734767670859497,6.075182390163622,28.132621474157524,5.341335966535958,9.831318196521492,0.0033339701994193802,0.00046124964862702677,0.006412781161012529,2
2024-01-03 07:00:00,L1,8.124861646397122,16.410965309888034,19.80797825787014,2.930867881315967,4.4345484919822145,0.01919893985709319,0.0018636658699686629,0.014110814194206954,2
2024-01-03 08:00:00,L4,6.23466957583455,17.296714929087003,18.831858914696515,6.902366684292083,7.9771108500915044,0.017046469860343024,0.0018177361134644535,0.015910068126863026,2
2024-01-03 09:00:00,L2,8.6431900130425,17.00702960446042,33.36478173350874,9.507857265713238,4.083319745300186,0.017289413497003567,0.0015647683883373276,0.006267180275096424,2
2024-01-03 10:00:00,L4,6.217988741687025,18.41906740597131,17.036073658990738,7.294221859773108,6.649019894429278,0.008194797596582903,4.8608478780248716e-05,0.010165251457223318,2
2024-01-03 11:00:00,L2,6.167407022322833,5.418699893380551,25.11915815469863,2.6144243865153722,2.728144762660331,0.015270988152772738,0.0006607434693072432,0.008711818636464592,2
2024-01-03 12:00:00,L2,5.627923837468332,15.223317610552426,19.41705565926018,4.837329639880663,2.3141891736726627,0.002963135492256625,0.0012596378833323865,0.008505194294852844,2
2024-01-03 13:00:00,L4,7.1522343078849975,9.48052019684573,15.77859926651335,6.405307035526812,9.442577256113182,0.00027151815157642757,0.0005576285214292167,0.005011299907402934,2
2024-01-03 14:00:00,L5,7.4769439664191575,16.9189717813562,15.720376365828528,5.225662049066018,9.258825501139901,0.0004974613583027597,0.0018200775231570169,0.0031592365480744384,2
2024-01-03 15:00:00,L2,5.729980237999233,14.705568204651458,18.504435442116545,8.669152083801379,8.98722046191594,0.011773374574350752,0.0012714400290465594,0.004335426885508656,2
2024-01-03 16:00:00,L2,8.214346658432536,15.64072520674463,32.33540709012,8.517368037679914,6.628901051499341,0.009162358614434022,0.00015309436745972676,0.0015789815496852488,2
2024-01-03 17:00:00,L4,7.086510921618096,13.295155834780894,20.649574879540534,6.8946481608257715,8.274413900946504,0.010408505443279543,0.0018189211217830492,0.004363549465559752,2
2024-01-03 18:00:00,L2,7.33536594264653,3.959861004659284,34.009183411505916,4.987663561061642,1.621332432202374,0.0002485164943026662,0.0019159556497706828,0.0006794175036948995,2
2024-01-03 19:00:00,L2,7.042669614283799,11.128024918490297,26.63244585978387,4.042690990105953,4.013101377016112,0.008511463731182771,0.0001646477125995337,0.012731538812401577,2
2024-01-03 20:00:00,L4,6.902670713063641,19.70105992072791,23.732283795375324,2.8469945457050345,3.823328122814406,0.01438955640789713,0.0010693968673740166,0.006669320444059816,2
2024-01-03 21:00:00,L4,7.4587411595787625,18.779067296693817,26.60177669338909,4.839181467892432,6.720807897573519,0.008909604669151973,0.0006136949216061993,0.01947632187282472,2
2024-01-03 22:00:00,L1,6.043340860757493,1.3418878480417276,25.333967704525357,5.305380137661756,4.2036199612357645,0.014671162205613222,0.0007917497621979907,0.004277482490137808,1
2024-01-03 23:00:00,L5,6.136748456733449,3.7138889067240237,30.175525075146503,7.406583400832589,2.336561034793127,0.004737077391497013,0.0003675059237311304,0.007243657121037082,1
2024-01-04 00:00:00,L5,8.51624967354731,3.0687110823639574,20.649921319457043,7.265278594380588,6.368203678721893,0.016281525889186337,0.001160363483004701,0.007477902593509897,2
2024-01-04 01:00:00,L2,8.811404117467715,14.656608244713262,22.061007832006048,2.5608651171300556,8.329455286021734,0.011809781685023701,0.0019163789129652924,0.0006648041732179805,2
2024-01-04 02:00:00,L5,6.806582606979135,16.44681393221043,32.88188605066502,5.162074523449262,4.439111450139759,0.0042941856786551345,0.001011114474540502,0.01686455508426945,2
2024-01-04 03:00:00,L2,6.447606356002439,4.663471643058102,33.929130263008105,3.4542309377388953,2.1904184358863352,0.0048107374694912755,0.0001750000169750175,0.001123891972814332,1
2024-01-04 04:00:00,L1,7.753998401336555,10.364127512560666,32.85116454972949,3.2545016425344455,2.7701937758154074,0.012597806244933786,0.0012438026536200427,0.018833506777220208,2
2024-01-04 05:00:00,L4,6.930569598843338,16.8937090462184,23.38895987914627,8.618417197897967,3.137349746524456,0.016615797904927624,0.0006870437589580015,0.017895449846325604,2
2024-01-04 06:00:00,L4,5.588852244811207,14.789630122941887,30.607310060137635,2.3353217337300602,3.699078336950826,0.008370992862380187,0.0017132911272866827,0.01094267736367629,2
2024-01-04 07:00:00,L4,6.046534090781666,11.073625507091041,24.526714666021974,5.353463007216971,6.785155634556782,0.005240178539639086,0.0008750095151497758,0.011100113710770196,2
2024-01-04 08:00:00,L5,8.005902800965892,12.011779963946072,24.950797042922044,3.3456292461321455,6.408509360839471,0.01735353097752095,0.0003937508217950688,0.01324866949764505,2
2024-01-04 09:00:00,L1,7.80623379668553,10.41303066486746,19.093602181145677,9.034641725427793,7.264718754103352,0.013418439005841614,0.0003903001891553785,0.008047475232730295,2
2024-01-04 10:00:00,L5,5.594835973762192,6.302194800717001,26.82260606517033,6.456324106200281,4.2625178607836185,0.009016901196933222,0.001539840719635109,0.013120834526258182,2
2024-01-04 11:00:00,L5,6.276902566765323,11.517928860750814,18.72271795506696,3.851045091014784,8.415978866919804,0.009809213886058106,0.0005385193206316462,0.001372983579425494,2
2024-01-04 12:00:00,L1,6.30876178805825,13.93326338997677,21.631293981343873,6.019418297331011,2.8367889504018424,0.004164703711934289,0.0015367944543768538,0.001553928733319668,2
2024-01-04 13:00:00,L1,7.85162460259555,17.52979685928575,32.10060403239871,7.8518908776249265,5.221366727663385,0.012573372338290395,0.0004197157484255328,0.009415993182581116,2
2024-01-04 14:00:00,L1,5.568986882140274,12.907681402595337,19.141516184217103,9.664944071355471,8.208448493872872,0.007238975959803485,0.0006501558737156057,0.011217634871567682,2
2024-01-04 15:00:00,L1,5.864380036946009,15.34186997234158,16.423165703468655,3.7635680339633515,2.621427829593573,0.01991333901581955,0.0009363190751550018,0.017812443986548472,2
2024-01-04 16:00:00,L4,8.299706298806163,3.6213968816141735,16.380151852256326,9.08945417703476,1.9887680236670464,0.009655651953711568,0.001886959740889967,0.0025408823612039773,2
2024-01-04 17:00:00,L3,6.124906317190168,9.500370751185903,33.81569041006216,9.474432913339921,8.953155709191908,0.009769123563173302,0.0018641455352601112,0.016541634580280844,2
2024-01-04 18:00:00,L3,7.7846113774815615,0.6819665866283193,25.138408759236693,9.331364356256529,4.086366964832763,0.01136045056947237,0.00042167503209035277,0.004595923077195358,1
2024-01-04 19:00:00,L1,6.333639733663543,5.310237858171649,23.188241436340366,7.083314854895279,7.154831124181288,0.01834344446206306,0.0007228558920737149,0.008184631145945621,2
2024-01-04 20:00:00,L3,5.848044874657708,14.666003444703595,31.217571620158367,7.0385652354776616,1.2281374383754464,0.01603628018720903,0.00030730478302300695,0.006673747479134552,2
2024-01-04 21:00:00,L3,6.35110266849809,19.840294051312586,31.71651855821032,5.225685065470582,7.210421995685047,0.009077488388977045,0.0010248703078338593,0.00830302782087528,2
2024-01-04 22:00:00,L1,8.027934261494806,2.43397294195071,21.64382066231209,8.019183058430304,3.844911803922735,0.01440211539285864,0.0009265592758823866,0.0034346622124154184,1
2024-01-04 23:00:00,L3,8.494937638372,8.32913915929512,28.872361149475907,6.250352146807455,1.5016676822869757,0.011766086425737156,0.0018025127232769575,0.010319616450869321,2
2024-01-05 00:00:00,L5,8.405769525984471,16.10138388963361,30.42245631703773,7.419504569826356,6.488314853933053,0.009898104269154854,0.0018607107018042345,0.016132030501711664,2
2024-01-05 01:00:00,L2,6.890142353664592,4.478694875263527,28.09301373731909,5.427663230790364,3.167234344658559,0.0039270838784085755,0.0007732991081045113,0.00910991320238849,1
2024-01-05 02:00:00,L2,7.838297977997262,11.324156511394582,18.031901496001986,7.8519717123451125,4.48126517846692,0.00933233164275233,0.000988558506607789,0.010066964730014883,2
2024-01-05 03:00:00,L1,6.217445033955373,14.794890272578659,32.51766167034114,8.595772140836392,1.7252273105786222,0.004991789881749236,0.001793510135800805,0.01705096791298563,2
2024-01-05 04:00:00,L4,6.526017055913546,12.511716280073491,25.781891054720173,3.171490052822529,2.324469259854508,0.018305358782047927,0.0016153485374126723,0.0142681332354416,2
2024-01-05 05:00:00,L1,8.63717536482392,4.166482325000615,20.649448527400075,8.663437724593823,3.6817951194625937,0.0067745955885773045,1.7276059575852063e-05,0.010063860966135802,1
2024-01-05 06:00:00,L4,5.545506732287576,7.429999089371918,23.504563708753878,6.322372254322458,1.8078355050414143,0.01905005388921411,0.0006469185327253293,0.005525065139689004,2
2024-01-05 07:00:00,L2,5.799279857990638,15.783939797465246,15.751421807978147,8.757327272721795,9.197436382176837,0.010707800272884753,0.0008493307414528905,0.01775607156347685,2
2024-01-05 08:00:00,L1,6.227601893011096,11.307417025574324,17.55733602444835,5.450413650728117,1.0544233886558056,0.01266773313565559,0.0004671354045296311,0.011751897832965888,2
2024-01-05 09:00:00,L5,5.592862713558369,0.6019774640867983,30.310935010317216,5.03232388306428,5.354741969778803,0.010904514845337622,0.00040714751563291816,0.0048123783971585204,2
2024-01-05 10:00:00,L3,6.1350240228142905,15.33931982054783,15.000232695107323,9.32048586013778,2.109227123192963,0.0026746742776373477,8.519116812540253e-05,0.005747835176441202,2
2024-01-05 11:00:00,L4,7.540645463393923,1.1885714213346619,23.331316569645843,4.00935414038721,3.7691118053015367,0.007578842258258026,0.0012903057528888236,0.016161095234256795,2
2024-01-05 12:00:00,L3,6.974985927073742,15.041808763259027,25.45020362171177,8.753698602289145,9.334536038364389,0.002073007634324716,0.0005323954780614996,0.0013608384607053815,2
2024-01-05 13:00:00,L3,8.624350988769411,4.44837092322213,16.092688400019448,5.872164580075233,2.4552509794658817,0.012496785479249296,0.00011417088507831305,0.019845797647061993,2
2024-01-05 14:00:00,L1,8.361052466084544,19.182432862327914,34.461563259446656,6.112763540410078,9.692490877464994,0.008992796484488735,0.0004696488279508467,0.00304185775443844,2
2024-01-05 15:00:00,L3,6.6963607309425655,7.674844650390647,19.52250662499344,4.467746251915872,2.8521493929047956,0.015581900934261643,0.0016058087661438918,0.01602333624524028,2
2024-01-05 16:00:00,L5,6.407982017009523,6.875166518592542,21.083974392725615,6.584337604952125,7.6740949762014665,0.00448736257188746,0.0017044634714766277,0.008198118677047816,2
2024-01-05 17:00:00,L3,6.828923428585434,3.4033169814826714,21.078850245100547,4.6016895702096905,5.920095384075806,0.0033748645627437648,0.0009713018279346724,0.010098215574105604,1
2024-01-05 18:00:00,L1,7.566032298801828,6.45928220205919,19.608333242346998,2.3141553139332185,8.960308548370833,0.008186011396178978,0.0008379806341132855,0.01767268626055927,2
2024-01-05 19:00:00,L5,6.4382227428800665,17.59468985564991,15.029476441726228,4.175988842754848,5.985939299528178,0.018539049126045783,0.0019559288500685455,0.008551768196989658,2
2024-01-05 20:00:00,L2,7.684521177471969,19.928519583731322,29.58689588175993,2.0510323472527254,5.811032972406778,0.014237394118746994,0.0004091236725802591,0.010981128196628073,2
2024-01-05 21:00:00,L3,6.932940782669341,7.682035844883543,34.33690999598571,9.826838296454852,2.759122003315599,0.008436580133379081,0.0004385649728806709,0.0014613434169788138,1
2024-01-05 22:00:00,L1,7.432165132981931,9.24790730361358,19.485869665700903,9.72597767855798,2.4960642584649286,0.01039371617811078,0.0005908156823024355,0.0005457757404153365,1
2024-01-05 23:00:00,L2,7.026442851973608,14.580383294953373,28.26094383606845,5.16124237977844,9.248402360039627,0.001775838922424257,0.00035378706337936376,0.005273597523533655,2
2024-01-06 00:00:00,L2,6.530630158396712,17.780817719068953,29.8379265391743,7.826966834717168,3.9505437896503066,0.019693060337884653,0.0007649375404263313,0.013771370311915963,2
2024-01-06 01:00:00,L4,8.819586574367548,12.064364516642291,31.968507581810496,4.7664487872834,4.348740294666063,0.013361505363428887,0.00182256011170961,0.002864665420503166,2
2024-01-06 02:00:00,L5,8.172620279559162,8.134751114467672,23.452583940272184,7.368745256687808,7.838412925855495,0.005779540962422108,0.0012345422028508628,0.0027183581966887136,2
2024-01-06 03:00:00,L3,5.990396115182584,8.546125896548164,21.058618112808585,8.443440344367833,4.049411341805266,0.011757587044883363,0.0008297736317384047,0.008513731856700114,2
2024-01-06 04:00:00,L1,8.539637915642695,14.064553856687734,21.505902680460622,9.574049957537927,9.568562019751024,0.0022786990847729802,0.0018694774811967175,0.013132822252860417,2
2024-01-06 05:00:00,L4,7.206009193873298,0.5627561402834342,29.252426661970254,5.201698206797376,7.641349920989203,0.019320149709270915,0.00010644382262688642,0.014385403848834645,2
2024-01-06 06:00:00,L5,8.63093279412932,12.581992080466893,31.33558933011272,8.266383863648382,6.37686318316078,0.003578221258878982,0.00042844959402470417,0.003979788144918308,2
2024-01-06 07:00:00,L4,8.299493395815603,7.432113703606469,18.632279355132052,4.12742760505695,8.928056444902772,0.012995803329298762,0.0011361183241525004,0.0020519688737548275,2
2024-01-06 08:00:00,L5,6.988247265642317,15.986847959903143,22.418820163155303,9.922658430349188,1.4464531751453449,0.004984543804524716,0.0012349497201544265,0.018837742161938113,2
2024-01-06 09:00:00,L5,5.578642579120411,2.3133174765510773,33.038803934983,2.206156790114809,3.3135642297028784,0.01437947151470586,8.871943805960015e-05,0.005582994459960983,2
2024-01-06 10:00:00,L3,6.440370757847312,11.969944205493615,31.133870393894785,6.828230452008968,5.18532700798819,0.015558745208081592,0.0008120471282351931,0.017140256703370115,2
2024-01-06 11:00:00,L5,7.395719751313035,9.878971352779413,34.69716805524952,7.276047853210617,3.0428068552436893,0.01350105260533751,0.0013018163900134368,0.017338083284024957,2
2024-01-06 12:00:00,L4,7.717173769391516,13.025347755151934,30.084965193641615,7.504364456593031,7.695146685719368,0.012328539259078331,0.0013991603873427692,0.015564190539369617,2
2024-01-06 13:00:00,L5,6.402606899016208,1.7646450924178827,22.863904020558444,2.963100630312712,9.272872279483526,0.017860134969645034,0.001279898406007376,0.0037922553297251166,2
2024-01-06 14:00:00,L3,5.987746259254885,11.80968385484856,26.812756679892757,9.508238267785043,4.81393107937831,0.0016646715486961852,0.0006479208164782399,0.01652512845545691,2
2024-01-06 15:00:00,L3,8.422255828797546,11.448949465210713,28.220285084946404,3.4494662324006624,4.079193401007054,0.006685203839025885,0.00019610504595983993,0.015500385905210941,2
2024-01-06 16:00:00,L4,8.945407632462432,11.432871841115333,16.569116326342478,6.982027225918729,9.653956589238096,0.0050409208446538355,0.0008599537683744749,0.012136098307071234,2
2024-01-06 17:00:00,L2,7.3399156380594,12.26800949863087,25.889939182077303,3.7814086329846797,5.003671895447868,0.01976147784510189,0.0002662213303624304,0.0070754396857945785,2
2024-01-06 18:00:00,L2,6.100877500469062,13.691124775914064,29.18641656945219,4.457731336170167,5.401435604043549,0.007848856615370783,0.0018957710804561275,0.00561891778319761,2
2024-01-06 19:00:00,L5,6.453075642817791,16.197285493775013,18.346426080021207,6.371668333824995,4.164848851077148,0.014678992714883935,0.0009555900233850302,0.002876839635567,2
2024-01-06 20:00:00,L1,5.564367367916134,5.76150404250018,30.612634348511143,5.337547348516612,9.185936257109246,0.01372603076123199,0.0006413457569701665,0.010440262804566993,2
2024-01-06 21:00:00,L5,8.700045822961746,16.58846349851121,26.675455610282235,3.2818048078120503,6.120599349536657,0.004320416625799817,0.0015349451015266111,0.011912587072442008,2
2024-01-06 22:00:00,L4,5.912128790115494,10.215985804137345,34.04443571395189,3.3674912193667863,7.859571284634802,0.004856053836209872,0.0010009176992387052,0.0075071103150578505,2
2024-01-06 23:00:00,L4,7.5178076642998874,2.0026364431194574,15.848445964137834,5.345158305302397,8.306260465157976,0.005697562814705379,0.0006269677077847756,0.009769501819776937,2
2024-01-07 00:00:00,L4,6.459193272405221,1.6417431202575945,20.30652275110934,8.058263826204005,4.076641377255323,0.008281432837361647,0.0016258158073576955,0.0075885319187007,2
2024-01-07 01:00:00,L4,7.4396230088052775,7.017647214573185,27.03107758599648,9.18371717478231,4.90324898188342,0.004763068806445484,0.0017356327804922327,0.012999618117753676,2
2024-01-07 02:00:00,L4,7.779971359231524,15.805491053673617,20.93119824411861,2.6730212980750627,8.636245969656382,0.0004910645066622713,0.0013492862509144673,0.018074554552032985,2
2024-01-07 03:00:00,L3,8.404096312975206,14.299778227447858,29.288483281424845,5.1448312604752084,4.269298165082292,0.01759992183046319,0.00010345920059125792,0.003696445109915425,2
2024-01-07 04:00:00,L2,6.222474451162111,15.877991811111926,30.18010565043862,2.801964509783013,8.145416201066663,0.019315635644479592,0.001136982531531399,0.007937471793110907,2
2024-01-07 05:00:00,L4,5.5384854003046815,10.586746600611383,17.05031928132949,2.132739845060783,9.468930903169934,0.006897250701928203,0.0015289568748745905,0.0032469377770417956,2
2024-01-07 06:00:00,L1,5.9790997052408255,9.083880460132066,25.277089284135354,7.293749461151653,6.608893357612063,0.0068362869005669106,0.00028164099404632853,0.012686403522952725,2
2024-01-07 07:00:00,L1,8.650065246468369,3.375324270772537,25.177811111821118,6.819595535732702,7.674645587067,0.00024112707420998267,0.0004650547952553607,0.014712974935027618,2
2024-01-07 08:00:00,L1,8.558615271468803,6.899758695381575,22.38561540431082,3.3041529105190897,8.245875808370215,0.013636988697774443,0.0017661652590855916,0.01867229828565039,2
2024-01-07 09:00:00,L1,7.590945857596079,8.963377640390569,33.65849725139344,3.870502664744513,8.605356840069783,0.01652625392539771,5.0042226487617336e-05,0.005938002562088816,2
2024-01-07 10:00:00,L3,7.601809011517787,2.227708378752536,31.550126397464425,2.189662029156147,4.5554800407111635,0.003017505177164063,0.0015079270042736923,0.01902911851437589,2
2024-01-07 11:00:00,L1,7.827628360911894,4.801933077868619,28.944187638192737,8.67957764555523,1.4613711325839835,0.0032773603524063,0.0009528088521037016,0.0017336221005031585,0
2024-01-07 12:00:00,L4,6.1137994751820735,12.165393234242908,29.286532714699952,9.797524768388412,4.616886441130656,0.015822656674431612,0.0008990765960908177,0.01225877033560947,2
2024-01-07 13:00:00,L5,8.70044181073736,14.845430727664201,24.234322876262382,3.0836762943575264,7.063806068056808,0.012364185892247479,2.4122099664825482e-05,0.0016140880271949345,2
