Timestamp,Location,pH,Turbidity (NTU),Temperature (°C),DO (mg/L),BOD (mg/L),Lead (mg/L),Mercury (mg/L),Arsenic (mg/L),Pollution_Level,Year,Month,Month_Year
2024-01-01 14:00:00,L4,8.946944196368172,13.375903034176094,19.946806316381668,7.536090047573237,2.519290052061077,0.0034141164185956,0.001550250223715,0.0048502553596844,2,2024,1,2024-01
2024-01-01 15:00:00,L2,8.436143302560769,15.405266913323851,27.812303670977748,5.663431955472223,8.685485939276676,0.0197249182659455,0.0001136240883803,0.0016020559705367,2,2024,1,2024-01
2024-01-01 16:00:00,L4,5.936319384211434,5.668405352337579,28.332009580932382,3.8121730082888456,1.119059316147646,0.0164348952843362,3.551508252610559e-05,0.0025162012642858,2,2024,1,2024-01
2024-01-01 17:00:00,L5,8.722946589160802,0.9084267401028,18.25399487617132,6.911762450601861,5.606024109125326,0.0057013983187732,0.001593133339934,0.008914408337029,2,2024,1,2024-01
2024-01-01 18:00:00,L1,8.54463726721745,2.102347515790333,26.30170624905513,4.022864946000889,7.924983214794011,0.0014943670448516,0.0009595212882182,0.0049834082318018,2,2024,1,2024-01
2024-01-01 19:00:00,L4,7.315933199941252,19.373270679478093,30.43253821957215,6.621054034755381,9.41315965743505,0.0012268485918134,0.0002704534657216,0.0105609446312457,2,2024,1,2024-01
2024-01-01 20:00:00,L2,7.569464025107252,6.261173160809695,24.97791329071884,4.873669975861523,9.182819225858385,0.0024955251751601,0.000478776209843,0.0054431281885152,2,2024,1,2024-01
2024-01-01 21:00:00,L5,6.896509463545456,15.499851382843604,15.24206233552215,8.588417812894551,8.376623825928803,0.0116572948139269,0.0018656828666637,0.0188404773715074,2,2024,1,2024-01
2024-01-01 22:00:00,L4,5.69166573587711,12.680939592658143,15.180769381585844,8.565569286134235,8.993722146951736,0.0185823920819892,0.0017204109214935,0.0181659073745621,2,2024,1,2024-01
2024-01-01 23:00:00,L1,6.673190345760653,7.94782297323147,22.14058687940025,5.818803184979211,2.7929771725336883,0.009985194217319,0.0014224722499457,0.011552719047704,1,2024,1,2024-01
2024-01-02 00:00:00,L1,8.30998707009304,4.510901612813325,33.52388136863564,4.806552874680125,3.5576586614055588,0.0168746151008783,0.0009696282083712,0.007411267843754,2,2024,1,2024-01
2024-01-02 01:00:00,L3,5.51621208051611,2.867035154108425,19.573535592072176,4.900478372472756,3.6007167242895264,0.0089731437352101,0.0010454440161208,0.0079323641996773,2,2024,1,2024-01
2024-01-02 02:00:00,L3,6.667247100919004,12.4927528767579,27.687273777433745,8.445716205345743,4.3934853790152895,0.0142008125607797,0.001950736625215,0.0085311195213176,2,2024,1,2024-01
2024-01-02 03:00:00,L2,6.893590427568301,15.605358722436865,19.44151741386641,4.625435862380896,4.539886033466699,0.0146642674720013,0.0019318831833297,0.0146877967816314,2,2024,1,2024-01
2024-01-02 04:00:00,L4,7.38088461028273,13.056132944052049,21.43339979319097,3.672474989654768,5.900997921892079,0.0035618777474764,0.0004383854011138,0.0093069604126173,2,2024,1,2024-01
2024-01-02 05:00:00,L4,8.719494657444661,10.840891598358589,31.96084179202968,2.6775067350024546,2.4389178702979724,0.0072881995736186,0.0016240980869475,0.017206233956865,2,2024,1,2024-01
2024-01-02 06:00:00,L3,6.712210980280864,1.318048856916907,29.57722884539894,5.733544967075267,7.221219974073904,0.0127823129151066,0.0004025129056723,0.0189098483256421,2,2024,1,2024-01
2024-01-02 07:00:00,L4,6.714336206636797,19.385531163090484,16.907985546264214,5.857056791358735,2.508098853740558,0.0015068625028688,0.000434939580989,0.0070509499908892,2,2024,1,2024-01
2024-01-02 08:00:00,L4,8.08125436838412,16.074926737264207,23.57404041972867,8.727269683223257,3.792776338940928,0.0072946497364828,0.0013554251379875,0.0114335423868257,2,2024,1,2024-01
2024-01-02 09:00:00,L1,7.082762793114325,6.210029715668813,15.583395272905287,3.769909571568512,5.530106175455386,0.0107425093789957,0.0008159521861892,0.002353602468235,1,2024,1,2024-01
2024-01-02 10:00:00,L3,6.286116880289937,19.609421422497583,24.61780293206018,5.047930189347199,8.167965053711296,0.0199248674115883,0.0018637733701419,0.0044091464314439,2,2024,1,2024-01
2024-01-02 11:00:00,L5,7.083538306464427,12.236690997908282,28.24868023402136,8.467245911149528,7.655223099148546,0.0095432178961865,0.000187129372443,0.0085625824508481,2,2024,1,2024-01
2024-01-02 12:00:00,L3,5.9929995713293,11.857241835041306,17.37005247196303,8.588988885991789,6.8098092076947,0.016339529466575,0.0010279360252108,0.0045209529600846,2,2024,1,2024-01
2024-01-02 13:00:00,L5,6.117354452771782,15.087426998875875,20.777698778183314,5.076888607830146,2.4019593452215315,0.0086981389728256,0.0018378578455818,0.0175929295703799,2,2024,1,2024-01
2024-01-02 14:00:00,L1,7.244287204588179,16.329510867757683,22.95673251004314,5.672992186293447,5.9234081105402,0.0159481753801322,0.0018091861843542,0.0035865819931524,2,2024,1,2024-01
2024-01-02 15:00:00,L2,6.966239073265918,13.3013328429643,33.39062049312099,4.426287126794263,1.7870185161989691,0.0119487545522401,0.0003214931346973,0.0093853860202852,2,2024,1,2024-01
2024-01-02 16:00:00,L4,8.70196065373835,2.9978670541409005,34.86510030845928,9.460439027354496,4.396268591169857,0.0177432492858977,0.0007396090231919,0.0123111351889675,2,2024,1,2024-01
2024-01-02 17:00:00,L1,6.768378646908216,7.096216366892719,15.898225979912317,2.9491501259326425,4.721648772609632,0.0082777567917671,0.0012420515860929,0.0139913462091364,2,2024,1,2024-01
2024-01-02 18:00:00,L4,7.532059225973152,18.59763098635797,30.22015846990784,9.46999538401176,1.3583029550117844,0.0121256579544474,0.000327195820695,0.0079698527096668,2,2024,1,2024-01
2024-01-02 19:00:00,L2,7.712925007718356,4.880004430955113,22.434481328046864,7.470931614682746,3.4658928952297465,0.0126373717443146,0.001936364122371,0.0174474318401322,2,2024,1,2024-01
2024-01-02 20:00:00,L2,5.545830598059168,7.75725696483151,22.8491637245896,6.2525772214938495,9.600845205398404,0.0084059205418294,0.001830351164168,0.0115822234460195,2,2024,1,2024-01
2024-01-02 21:00:00,L1,7.822380802058487,8.925499217411822,30.08529946694045,2.261272486275967,9.582693470467206,0.0029718096693808,0.0003422308562785,0.0090704017187272,2,2024,1,2024-01
2024-01-02 22:00:00,L2,6.12312588404413,9.068397299041818,33.368528642908174,5.804769534576066,4.1709434882728535,0.0019618321975554,0.0002510993679093,0.0018111923640147,1,2024,1,2024-01
2024-01-02 23:00:00,L5,8.863746111143094,12.452321858643248,34.018571890050964,5.261984840021858,1.3879009805349165,0.0004317638569326,0.0001799628807884,0.0095614446346807,2,2024,1,2024-01
2024-01-03 00:00:00,L2,6.020319547135896,18.8899788360218,26.54245172076641,3.2897504958009804,2.611854453953634,0.0174833318584797,0.0018197928914328,0.0165043488959067,2,2024,1,2024-01
2024-01-03 01:00:00,L4,6.951184433044583,5.193507880733847,22.142423186010056,7.251276828005255,4.529960140901862,0.00480585075355,0.0003953113814929,0.0124835498553156,1,2024,1,2024-01
2024-01-03 02:00:00,L4,5.7987238382752535,2.8692768378679023,30.750981717175584,9.769207258946286,9.530017281723069,0.0043089843107071,0.0008384070078032,0.0167271678477178,2,2024,1,2024-01
2024-01-03 03:00:00,L4,8.989059881460815,4.350674552268778,20.020027665246005,6.497510488516201,2.270791571834664,0.0147471044684787,0.0009032142176474,0.0101332275766864,1,2024,1,2024-01
2024-01-03 04:00:00,L4,7.257682536159349,17.795035554080755,26.281480576670354,7.7180262115515665,7.8716425930139104,0.006468320650439,0.0012020319779849,0.0028100032493423,2,2024,1,2024-01
2024-01-03 05:00:00,L5,7.583847560620153,13.093310846776518,22.17156923049746,2.5476036205281343,1.9781428543722288,0.0101702893789955,0.0001527533340573,0.0007659769937996,2,2024,1,2024-01
2024-01-03 06:00:00,L3,5.734767670859497,6.075182390163622,28.132621474157524,5.341335966535958,9.831318196521492,0.0033339701994193,0.000461249648627,0.0064127811610125,2,2024,1,2024-01
2024-01-03 07:00:00,L1,8.124861646397122,16.410965309888034,19.80797825787014,2.930867881315967,4.434548491982215,0.0191989398570931,0.0018636658699686,0.0141108141942069,2,2024,1,2024-01
2024-01-03 08:00:00,L4,6.23466957583455,17.296714929087003,18.831858914696515,6.902366684292083,7.977110850091504,0.017046469860343,0.0018177361134644,0.015910068126863,2,2024,1,2024-01
2024-01-03 09:00:00,L2,8.6431900130425,17.00702960446042,33.36478173350874,9.507857265713238,4.083319745300186,0.0172894134970035,0.0015647683883373,0.0062671802750964,2,2024,1,2024-01
2024-01-03 10:00:00,L4,6.217988741687025,18.41906740597131,17.036073658990738,7.294221859773108,6.649019894429278,0.0081947975965829,4.860847878024872e-05,0.0101652514572233,2,2024,1,2024-01
2024-01-03 11:00:00,L2,6.167407022322833,5.418699893380551,25.11915815469863,2.614424386515372,2.728144762660331,0.0152709881527727,0.0006607434693072,0.0087118186364645,2,2024,1,2024-01
2024-01-03 12:00:00,L2,5.627923837468332,15.223317610552426,19.41705565926018,4.837329639880663,2.3141891736726627,0.0029631354922566,0.0012596378833323,0.0085051942948528,2,2024,1,2024-01
2024-01-03 13:00:00,L4,7.1522343078849975,9.48052019684573,15.77859926651335,6.405307035526812,9.442577256113182,0.0002715181515764,0.0005576285214292,0.0050112999074029,2,2024,1,2024-01
2024-01-03 14:00:00,L5,7.476943966419157,16.9189717813562,15.720376365828528,5.225662049066018,9.2588255011399,0.0004974613583027,0.001820077523157,0.0031592365480744,2,2024,1,2024-01
2024-01-03 15:00:00,L2,5.729980237999233,14.705568204651458,18.504435442116545,8.669152083801379,8.98722046191594,0.0117733745743507,0.0012714400290465,0.0043354268855086,2,2024,1,2024-01
2024-01-03 16:00:00,L2,8.214346658432536,15.64072520674463,32.33540709012,8.517368037679914,6.628901051499341,0.009162358614434,0.0001530943674597,0.0015789815496852,2,2024,1,2024-01
2024-01-03 17:00:00,L4,7.086510921618096,13.295155834780894,20.64957487954053,6.894648160825772,8.274413900946504,0.0104085054432795,0.001818921121783,0.0043635494655597,2,2024,1,2024-01
2024-01-03 18:00:00,L2,7.33536594264653,3.959861004659284,34.00918341150592,4.987663561061642,1.621332432202374,0.0002485164943026,0.0019159556497706,0.0006794175036948,2,2024,1,2024-01
2024-01-03 19:00:00,L2,7.042669614283799,11.128024918490295,26.63244585978387,4.042690990105953,4.013101377016112,0.0085114637311827,0.0001646477125995,0.0127315388124015,2,2024,1,2024-01
2024-01-03 20:00:00,L4,6.902670713063641,19.70105992072791,23.732283795375324,2.8469945457050345,3.823328122814406,0.0143895564078971,0.001069396867374,0.0066693204440598,2,2024,1,2024-01
2024-01-03 21:00:00,L4,7.458741159578762,18.779067296693817,26.60177669338909,4.839181467892432,6.720807897573519,0.0089096046691519,0.0006136949216061,0.0194763218728247,2,2024,1,2024-01
2024-01-03 22:00:00,L1,6.043340860757493,1.3418878480417276,25.33396770452536,5.305380137661756,4.2036199612357645,0.0146711622056132,0.0007917497621979,0.0042774824901378,1,2024,1,2024-01
2024-01-03 23:00:00,L5,6.136748456733449,3.713888906724024,30.175525075146503,7.406583400832589,2.336561034793127,0.004737077391497,0.0003675059237311,0.007243657121037,1,2024,1,2024-01
2024-01-04 00:00:00,L5,8.51624967354731,3.0687110823639574,20.649921319457043,7.265278594380588,6.368203678721893,0.0162815258891863,0.0011603634830047,0.0074779025935098,2,2024,1,2024-01
2024-01-04 01:00:00,L2,8.811404117467715,14.656608244713262,22.061007832006048,2.560865117130056,8.329455286021734,0.0118097816850237,0.0019163789129652,0.0006648041732179,2,2024,1,2024-01
2024-01-04 02:00:00,L5,6.806582606979135,16.44681393221043,32.88188605066502,5.162074523449262,4.439111450139759,0.0042941856786551,0.0010111144745405,0.0168645550842694,2,2024,1,2024-01
2024-01-04 03:00:00,L2,6.447606356002439,4.663471643058102,33.929130263008105,3.454230937738896,2.1904184358863352,0.0048107374694912,0.000175000016975,0.0011238919728143,1,2024,1,2024-01
2024-01-04 04:00:00,L1,7.753998401336555,10.364127512560666,32.85116454972949,3.254501642534445,2.770193775815408,0.0125978062449337,0.00124380265362,0.0188335067772202,2,2024,1,2024-01
2024-01-04 05:00:00,L4,6.930569598843338,16.8937090462184,23.38895987914627,8.618417197897967,3.137349746524456,0.0166157979049276,0.000687043758958,0.0178954498463256,2,2024,1,2024-01
2024-01-04 06:00:00,L4,5.588852244811207,14.789630122941889,30.607310060137635,2.33532173373006,3.699078336950826,0.0083709928623801,0.0017132911272866,0.0109426773636762,2,2024,1,2024-01
2024-01-04 07:00:00,L4,6.046534090781666,11.07362550709104,24.526714666021974,5.353463007216971,6.785155634556782,0.005240178539639,0.0008750095151497,0.0111001137107701,2,2024,1,2024-01
2024-01-04 08:00:00,L5,8.005902800965892,12.011779963946072,24.950797042922044,3.345629246132145,6.408509360839471,0.0173535309775209,0.000393750821795,0.013248669497645,2,2024,1,2024-01
2024-01-04 09:00:00,L1,7.80623379668553,10.41303066486746,19.09360218114568,9.034641725427791,7.264718754103352,0.0134184390058416,0.0003903001891553,0.0080474752327302,2,2024,1,2024-01
2024-01-04 10:00:00,L5,5.594835973762192,6.302194800717001,26.82260606517033,6.456324106200281,4.2625178607836185,0.0090169011969332,0.0015398407196351,0.0131208345262581,2,2024,1,2024-01
2024-01-04 11:00:00,L5,6.276902566765323,11.517928860750814,18.72271795506696,3.851045091014784,8.415978866919804,0.0098092138860581,0.0005385193206316,0.0013729835794254,2,2024,1,2024-01
2024-01-04 12:00:00,L1,6.30876178805825,13.93326338997677,21.631293981343877,6.019418297331011,2.8367889504018424,0.0041647037119342,0.0015367944543768,0.0015539287333196,2,2024,1,2024-01
2024-01-04 13:00:00,L1,7.85162460259555,17.52979685928575,32.10060403239871,7.8518908776249265,5.221366727663385,0.0125733723382903,0.0004197157484255,0.0094159931825811,2,2024,1,2024-01
2024-01-04 14:00:00,L1,5.568986882140274,12.907681402595337,19.141516184217103,9.664944071355473,8.208448493872872,0.0072389759598034,0.0006501558737156,0.0112176348715676,2,2024,1,2024-01
2024-01-04 15:00:00,L1,5.864380036946009,15.34186997234158,16.423165703468655,3.763568033963352,2.621427829593573,0.0199133390158195,0.000936319075155,0.0178124439865484,2,2024,1,2024-01
2024-01-04 16:00:00,L4,8.299706298806163,3.6213968816141735,16.380151852256326,9.08945417703476,1.9887680236670464,0.0096556519537115,0.0018869597408899,0.0025408823612039,2,2024,1,2024-01
2024-01-04 17:00:00,L3,6.124906317190168,9.500370751185905,33.81569041006216,9.47443291333992,8.953155709191908,0.0097691235631733,0.0018641455352601,0.0165416345802808,2,2024,1,2024-01
2024-01-04 18:00:00,L3,7.7846113774815615,0.6819665866283193,25.138408759236693,9.331364356256527,4.086366964832763,0.0113604505694723,0.0004216750320903,0.0045959230771953,1,2024,1,2024-01
2024-01-04 19:00:00,L1,6.333639733663543,5.310237858171649,23.18824143634037,7.083314854895279,7.154831124181288,0.018343444462063,0.0007228558920737,0.0081846311459456,2,2024,1,2024-01
2024-01-04 20:00:00,L3,5.848044874657708,14.666003444703597,31.217571620158367,7.0385652354776616,1.2281374383754464,0.016036280187209,0.000307304783023,0.0066737474791345,2,2024,1,2024-01
2024-01-04 21:00:00,L3,6.35110266849809,19.840294051312583,31.71651855821032,5.225685065470582,7.210421995685047,0.009077488388977,0.0010248703078338,0.0083030278208752,2,2024,1,2024-01
2024-01-04 22:00:00,L1,8.027934261494806,2.43397294195071,21.64382066231209,8.019183058430304,3.844911803922735,0.0144021153928586,0.0009265592758823,0.0034346622124154,1,2024,1,2024-01
2024-01-04 23:00:00,L3,8.494937638372,8.32913915929512,28.872361149475907,6.250352146807455,1.5016676822869757,0.0117660864257371,0.0018025127232769,0.0103196164508693,2,2024,1,2024-01
2024-01-05 00:00:00,L5,8.405769525984471,16.10138388963361,30.42245631703773,7.419504569826356,6.488314853933053,0.0098981042691548,0.0018607107018042,0.0161320305017116,2,2024,1,2024-01
2024-01-05 01:00:00,L2,6.890142353664592,4.478694875263527,28.09301373731909,5.427663230790364,3.167234344658559,0.0039270838784085,0.0007732991081045,0.0091099132023884,1,2024,1,2024-01
2024-01-05 02:00:00,L2,7.838297977997262,11.324156511394582,18.031901496001986,7.851971712345112,4.48126517846692,0.0093323316427523,0.0009885585066077,0.0100669647300148,2,2024,1,2024-01
2024-01-05 03:00:00,L1,6.217445033955373,14.79489027257866,32.51766167034114,8.595772140836392,1.7252273105786222,0.0049917898817492,0.0017935101358008,0.0170509679129856,2,2024,1,2024-01
2024-01-05 04:00:00,L4,6.526017055913546,12.511716280073491,25.781891054720173,3.171490052822529,2.324469259854508,0.0183053587820479,0.0016153485374126,0.0142681332354416,2,2024,1,2024-01
2024-01-05 05:00:00,L1,8.63717536482392,4.166482325000615,20.649448527400075,8.663437724593823,3.6817951194625937,0.0067745955885773,1.7276059575852063e-05,0.0100638609661358,1,2024,1,2024-01
2024-01-05 06:00:00,L4,5.545506732287576,7.429999089371918,23.50456370875388,6.322372254322458,1.8078355050414143,0.0190500538892141,0.0006469185327253,0.005525065139689,2,2024,1,2024-01
2024-01-05 07:00:00,L2,5.799279857990638,15.783939797465246,15.751421807978147,8.757327272721795,9.197436382176836,0.0107078002728847,0.0008493307414528,0.0177560715634768,2,2024,1,2024-01
2024-01-05 08:00:00,L1,6.227601893011096,11.307417025574324,17.55733602444835,5.450413650728117,1.0544233886558056,0.0126677331356555,0.0004671354045296,0.0117518978329658,2,2024,1,2024-01
2024-01-05 09:00:00,L5,5.592862713558369,0.6019774640867983,30.310935010317216,5.03232388306428,5.354741969778803,0.0109045148453376,0.0004071475156329,0.0048123783971585,2,2024,1,2024-01
2024-01-05 10:00:00,L3,6.1350240228142905,15.33931982054783,15.000232695107323,9.32048586013778,2.109227123192963,0.0026746742776373,8.519116812540253e-05,0.0057478351764412,2,2024,1,2024-01
2024-01-05 11:00:00,L4,7.540645463393923,1.188571421334662,23.331316569645843,4.00935414038721,3.7691118053015367,0.007578842258258,0.0012903057528888,0.0161610952342567,2,2024,1,2024-01
2024-01-05 12:00:00,L3,6.974985927073742,15.041808763259027,25.45020362171177,8.753698602289145,9.334536038364387,0.0020730076343247,0.0005323954780614,0.0013608384607053,2,2024,1,2024-01
2024-01-05 13:00:00,L3,8.624350988769411,4.44837092322213,16.092688400019448,5.872164580075233,2.4552509794658817,0.0124967854792492,0.0001141708850783,0.0198457976470619,2,2024,1,2024-01
2024-01-05 14:00:00,L1,8.361052466084544,19.182432862327914,34.461563259446656,6.112763540410078,9.692490877464994,0.0089927964844887,0.0004696488279508,0.0030418577544384,2,2024,1,2024-01
2024-01-05 15:00:00,L3,6.6963607309425655,7.674844650390647,19.52250662499344,4.467746251915872,2.852149392904796,0.0155819009342616,0.0016058087661438,0.0160233362452402,2,2024,1,2024-01
2024-01-05 16:00:00,L5,6.407982017009523,6.875166518592542,21.08397439272561,6.584337604952125,7.674094976201466,0.0044873625718874,0.0017044634714766,0.0081981186770478,2,2024,1,2024-01
2024-01-05 17:00:00,L3,6.828923428585434,3.403316981482672,21.078850245100547,4.6016895702096905,5.920095384075806,0.0033748645627437,0.0009713018279346,0.0100982155741056,1,2024,1,2024-01
2024-01-05 18:00:00,L1,7.566032298801828,6.45928220205919,19.608333242347,2.3141553139332185,8.960308548370833,0.0081860113961789,0.0008379806341132,0.0176726862605592,2,2024,1,2024-01
2024-01-05 19:00:00,L5,6.4382227428800665,17.59468985564991,15.029476441726228,4.175988842754848,5.985939299528178,0.0185390491260457,0.0019559288500685,0.0085517681969896,2,2024,1,2024-01
2024-01-05 20:00:00,L2,7.684521177471969,19.92851958373132,29.58689588175993,2.051032347252725,5.811032972406778,0.0142373941187469,0.0004091236725802,0.010981128196628,2,2024,1,2024-01
2024-01-05 21:00:00,L3,6.932940782669341,7.682035844883543,34.33690999598571,9.826838296454852,2.759122003315599,0.008436580133379,0.0004385649728806,0.0014613434169788,1,2024,1,2024-01
2024-01-05 22:00:00,L1,7.432165132981931,9.24790730361358,19.485869665700903,9.72597767855798,2.4960642584649286,0.0103937161781107,0.0005908156823024,0.0005457757404153,1,2024,1,2024-01
2024-01-05 23:00:00,L2,7.026442851973608,14.580383294953371,28.26094383606845,5.16124237977844,9.248402360039629,0.0017758389224242,0.0003537870633793,0.0052735975235336,2,2024,1,2024-01
2024-01-06 00:00:00,L2,6.530630158396712,17.780817719068953,29.8379265391743,7.826966834717168,3.9505437896503066,0.0196930603378846,0.0007649375404263,0.0137713703119159,2,2024,1,2024-01
2024-01-06 01:00:00,L4,8.819586574367548,12.064364516642293,31.968507581810496,4.7664487872834,4.348740294666063,0.0133615053634288,0.0018225601117096,0.0028646654205031,2,2024,1,2024-01
2024-01-06 02:00:00,L5,8.172620279559162,8.134751114467672,23.452583940272184,7.368745256687808,7.838412925855495,0.0057795409624221,0.0012345422028508,0.0027183581966887,2,2024,1,2024-01
2024-01-06 03:00:00,L3,5.990396115182584,8.546125896548164,21.058618112808585,8.443440344367833,4.049411341805266,0.0117575870448833,0.0008297736317384,0.0085137318567001,2,2024,1,2024-01
2024-01-06 04:00:00,L1,8.539637915642695,14.064553856687734,21.505902680460625,9.574049957537929,9.568562019751024,0.0022786990847729,0.0018694774811967,0.0131328222528604,2,2024,1,2024-01
2024-01-06 05:00:00,L4,7.206009193873298,0.5627561402834342,29.25242666197025,5.201698206797376,7.641349920989203,0.0193201497092709,0.0001064438226268,0.0143854038488346,2,2024,1,2024-01
2024-01-06 06:00:00,L5,8.63093279412932,12.581992080466891,31.33558933011272,8.266383863648382,6.37686318316078,0.0035782212588789,0.0004284495940247,0.0039797881449183,2,2024,1,2024-01
2024-01-06 07:00:00,L4,8.299493395815603,7.432113703606469,18.63227935513205,4.12742760505695,8.928056444902772,0.0129958033292987,0.0011361183241525,0.0020519688737548,2,2024,1,2024-01
2024-01-06 08:00:00,L5,6.988247265642317,15.986847959903145,22.418820163155303,9.922658430349188,1.4464531751453449,0.0049845438045247,0.0012349497201544,0.0188377421619381,2,2024,1,2024-01
2024-01-06 09:00:00,L5,5.578642579120411,2.3133174765510773,33.038803934983,2.206156790114809,3.3135642297028784,0.0143794715147058,8.871943805960015e-05,0.0055829944599609,2,2024,1,2024-01
2024-01-06 10:00:00,L3,6.440370757847312,11.969944205493617,31.133870393894785,6.828230452008968,5.18532700798819,0.0155587452080815,0.0008120471282351,0.0171402567033701,2,2024,1,2024-01
2024-01-06 11:00:00,L5,7.395719751313035,9.878971352779413,34.69716805524952,7.276047853210617,3.0428068552436893,0.0135010526053375,0.0013018163900134,0.0173380832840249,2,2024,1,2024-01
2024-01-06 12:00:00,L4,7.717173769391516,13.025347755151934,30.08496519364161,7.504364456593031,7.695146685719368,0.0123285392590783,0.0013991603873427,0.0155641905393696,2,2024,1,2024-01
2024-01-06 13:00:00,L5,6.402606899016208,1.7646450924178827,22.863904020558444,2.963100630312712,9.272872279483526,0.017860134969645,0.0012798984060073,0.0037922553297251,2,2024,1,2024-01
2024-01-06 14:00:00,L3,5.987746259254885,11.80968385484856,26.81275667989276,9.508238267785044,4.81393107937831,0.0016646715486961,0.0006479208164782,0.0165251284554569,2,2024,1,2024-01
2024-01-06 15:00:00,L3,8.422255828797546,11.448949465210712,28.220285084946404,3.4494662324006624,4.079193401007054,0.0066852038390258,0.0001961050459598,0.0155003859052109,2,2024,1,2024-01
2024-01-06 16:00:00,L4,8.945407632462432,11.432871841115333,16.569116326342478,6.982027225918729,9.653956589238096,0.0050409208446538,0.0008599537683744,0.0121360983070712,2,2024,1,2024-01
2024-01-06 17:00:00,L2,7.3399156380594,12.26800949863087,25.889939182077303,3.78140863298468,5.003671895447868,0.0197614778451018,0.0002662213303624,0.0070754396857945,2,2024,1,2024-01
2024-01-06 18:00:00,L2,6.100877500469062,13.691124775914064,29.18641656945219,4.457731336170167,5.401435604043549,0.0078488566153707,0.0018957710804561,0.0056189177831976,2,2024,1,2024-01
2024-01-06 19:00:00,L5,6.453075642817791,16.197285493775013,18.346426080021207,6.371668333824995,4.164848851077148,0.0146789927148839,0.000955590023385,0.002876839635567,2,2024,1,2024-01
2024-01-06 20:00:00,L1,5.564367367916134,5.76150404250018,30.612634348511143,5.337547348516612,9.185936257109246,0.0137260307612319,0.0006413457569701,0.0104402628045669,2,2024,1,2024-01
2024-01-06 21:00:00,L5,8.700045822961746,16.58846349851121,26.675455610282235,3.2818048078120503,6.120599349536657,0.0043204166257998,0.0015349451015266,0.011912587072442,2,2024,1,2024-01
2024-01-06 22:00:00,L4,5.912128790115494,10.215985804137343,34.04443571395189,3.3674912193667863,7.859571284634802,0.0048560538362098,0.0010009176992387,0.0075071103150578,2,2024,1,2024-01
2024-01-06 23:00:00,L4,7.517807664299887,2.002636443119457,15.848445964137834,5.345158305302397,8.306260465157976,0.0056975628147053,0.0006269677077847,0.0097695018197769,2,2024,1,2024-01
